time,value
1589902200.0,9.1
1589904000.0,7.4
1589905800.0,7.9
1589907600.0,9.2
1589909400.0,8.9
1589911200.0,10.0
1589913000.0,8.3
1589914800.0,8.1
1589916600.0,6.1
1589918400.0,7.3
1589920200.0,4.6
1589922000.0,5.9
1589923800.0,2.8
1589925600.0,5.2
1589927400.0,3.5
1589929200.0,5.0
1589931000.0,4.7
1589932800.0,2.2
1589934600.0,2.7
1589936400.0,1.1
1589938200.0,4.8
1589940000.0,4.6
1589941800.0,6.6
1589943600.0,6.1
1589945400.0,5.1
1589947200.0,7.9
1589949000.0,8.8
1589950800.0,9.2
1589952600.0,12.5
1589954400.0,12.3
1589956200.0,15.1
1589958000.0,11.7
1589959800.0,12.3
1589961600.0,12.3
1589963400.0,10.6
1589965200.0,12.6
1589967000.0,10.8
1589968800.0,10.6
1589970600.0,11.1
1589972400.0,9.6
1589974200.0,11.5
1589976000.0,10.6
1589977800.0,8.6
1589979600.0,8.0
1589981400.0,6.7
1589983200.0,8.7
1589985000.0,7.0
1589986800.0,8.8
1589988600.0,8.7
1589990400.0,9.4
1589992200.0,7.5
1589994000.0,9.4
1589995800.0,9.0
1589997600.0,10.2
1589999400.0,11.0
1590001200.0,7.0
1590003000.0,7.9
1590004800.0,6.4
1590006600.0,7.4
1590008400.0,5.8
1590010200.0,7.0
1590012000.0,3.6
1590013800.0,4.7
1590015600.0,2.5
1590017400.0,4.5
1590019200.0,1.9
1590021000.0,3.2
1590022800.0,1.6
1590024600.0,3.0
1590026400.0,2.0
1590028200.0,5.5
1590030000.0,4.7
1590031800.0,7.6
1590033600.0,8.6
1590035400.0,9.6
1590037200.0,10.4
1590039000.0,13.5
1590040800.0,12.3
1590042600.0,13.1
1590044400.0,13.2
1590046200.0,10.3
1590048000.0,12.1
1590049800.0,9.6
1590051600.0,11.8
1590053400.0,11.0
1590055200.0,12.6
1590057000.0,10.3
1590058800.0,11.6
1590060600.0,9.6
1590062400.0,12.7
1590064200.0,10.8
1590066000.0,7.9
1590067800.0,8.3
1590069600.0,7.5
1590071400.0,8.5
1590073200.0,7.6
1590075000.0,8.5
1590076800.0,7.9
1590078600.0,9.0
1590080400.0,9.5
1590082200.0,10.5
1590084000.0,10.2
1590085800.0,7.8
1590087600.0,8.3
1590089400.0,5.6
1590091200.0,7.3
1590093000.0,4.6
1590094800.0,5.9
1590096600.0,3.9
1590098400.0,5.5
1590100200.0,4.8
1590102000.0,5.5
1590103800.0,3.7
1590105600.0,3.5
1590107400.0,1.9
1590109200.0,2.9
1590111000.0,3.2
1590112800.0,6.4
1590114600.0,5.2
1590116400.0,7.7
1590118200.0,5.1
1590120000.0,5.9
1590121800.0,9.6
1590123600.0,9.0
1590125400.0,12.4
1590127200.0,16.0
1590129000.0,14.5
1590130800.0,13.7
1590132600.0,11.2
1590134400.0,11.8
1590136200.0,9.3
1590138000.0,11.4
1590139800.0,10.2
1590141600.0,12.4
1590143400.0,9.2
1590145200.0,11.1
1590147000.0,9.3
1590148800.0,10.8
1590150600.0,10.0
1590152400.0,8.6
1590154200.0,7.0
1590156000.0,8.3
1590157800.0,8.0
1590159600.0,7.8
1590161400.0,8.3
1590163200.0,7.5
1590165000.0,9.5
1590166800.0,6.9
1590168600.0,10.0
1590170400.0,7.4
1590172200.0,8.0
1590174000.0,6.5
1590175800.0,5.2
1590177600.0,6.1
1590179400.0,4.3
1590181200.0,4.3
1590183000.0,2.9
1590184800.0,4.4
1590186600.0,4.0
1590188400.0,1.9
1590190200.0,2.9
1590192000.0,1.1
1590193800.0,2.9
1590195600.0,1.0
1590197400.0,2.6
1590199200.0,1.0
1590201000.0,2.8
1590202800.0,2.0
1590204600.0,4.8
1590206400.0,5.5
1590208200.0,6.6
1590210000.0,9.0
1590211800.0,9.2
1590213600.0,13.3
1590215400.0,12.7
1590217200.0,13.2
1590219000.0,15.7
1590220800.0,13.9
1590222600.0,12.6
1590224400.0,11.7
1590226200.0,11.8
1590228000.0,8.8
1590229800.0,10.9
1590231600.0,12.6
1590233400.0,9.9
1590235200.0,11.9
1590237000.0,6.9
1590238800.0,8.6
1590240600.0,5.7
1590242400.0,8.0
1590244200.0,7.0
1590246000.0,8.8
1590247800.0,6.5
1590249600.0,8.9
1590251400.0,7.1
1590253200.0,9.1
1590255000.0,7.7
1590256800.0,9.0
1590258600.0,7.1
1590260400.0,7.4
1590262200.0,5.6
1590264000.0,6.4
1590265800.0,4.5
1590267600.0,4.8
1590269400.0,5.1
1590271200.0,2.9
1590273000.0,3.8
1590274800.0,3.5
1590276600.0,3.2
1590278400.0,4.9
1590280200.0,2.1
1590282000.0,2.7
1590283800.0,1.1
1590285600.0,1.1
1590287400.0,2.8
1590289200.0,1.7
1590291000.0,3.7
1590292800.0,3.4
1590294600.0,5.7
1590296400.0,7.5
1590298200.0,7.5
1590300000.0,8.9
1590301800.0,12.5
1590303600.0,11.9
1590305400.0,14.5
1590307200.0,12.1
1590309000.0,11.2
1590310800.0,12.0
1590312600.0,12.6
1590314400.0,9.6
1590316200.0,11.9
1590318000.0,9.1
1590319800.0,10.5
1590321600.0,9.1
1590323400.0,8.1
1590325200.0,5.7
1590327000.0,7.1
1590328800.0,6.5
1590330600.0,8.0
1590332400.0,6.6
1590334200.0,7.1
1590336000.0,6.5
1590337800.0,7.7
1590339600.0,7.9
1590341400.0,9.6
1590343200.0,9.1
1590345000.0,9.4
1590346800.0,7.1
1590348600.0,5.0
1590350400.0,6.2
1590352200.0,4.9
1590354000.0,6.0
1590355800.0,3.8
1590357600.0,2.4
1590359400.0,3.6
1590361200.0,5.0
1590363000.0,3.4
1590364800.0,2.9
1590366600.0,1.1
1590368400.0,1.1
1590370200.0,4.6
1590372000.0,4.7
1590373800.0,8.2
1590375600.0,6.8
1590377400.0,6.9
1590379200.0,9.1
1590381000.0,10.4
1590382800.0,10.2
1590384600.0,10.7
1590386400.0,13.4
1590388200.0,11.7
1590390000.0,13.1
1590391800.0,10.7
1590393600.0,12.6
1590395400.0,10.0
1590397200.0,11.2
1590399000.0,9.4
1590400800.0,11.7
1590402600.0,10.7
1590404400.0,12.0
1590406200.0,9.6
1590408000.0,10.9
1590409800.0,7.3
1590411600.0,8.4
1590413400.0,7.2
1590415200.0,7.4
1590417000.0,6.9
1590418800.0,8.1
1590420600.0,6.2
1590422400.0,6.6
1590424200.0,8.6
1590426000.0,7.1
1590427800.0,11.8
1590429600.0,7.9
1590431400.0,6.9
1590433200.0,8.2
1590435000.0,5.5
1590436800.0,6.5
1590438600.0,4.2
1590440400.0,6.1
1590442200.0,4.3
1590444000.0,6.0
1590445800.0,4.5
1590447600.0,4.4
1590449400.0,1.3
1590451200.0,3.1
1590453000.0,1.0
1590454800.0,2.6
1590456600.0,1.1
1590458400.0,3.0
1590460200.0,4.2
1590462000.0,4.9
1590463800.0,8.3
1590465600.0,7.0
1590467400.0,7.4
1590469200.0,11.0
1590471000.0,11.5
1590472800.0,12.5
1590474600.0,11.3
1590476400.0,11.2
1590478200.0,11.5
1590480000.0,10.0
1590481800.0,11.3
1590483600.0,8.9
1590485400.0,12.1
1590487200.0,9.7
1590489000.0,11.0
1590490800.0,9.8
1590492600.0,10.3
1590494400.0,10.7
1590496200.0,8.1
1590498000.0,8.9
1590499800.0,6.9
1590501600.0,10.1
1590503400.0,6.6
1590505200.0,8.8
1590507000.0,7.3
1590508800.0,8.9
1590510600.0,7.8
1590512400.0,7.8
1590514200.0,9.1
1590516000.0,8.5
1590517800.0,8.7
1590519600.0,7.3
1590521400.0,7.6
1590523200.0,5.7
1590525000.0,5.6
1590526800.0,3.7
1590528600.0,3.3
1590530400.0,3.0
1590532200.0,2.9
1590534000.0,2.5
1590535800.0,2.8
1590537600.0,1.8
1590539400.0,2.5
1590541200.0,1.0
1590543000.0,4.5
1590544800.0,4.6
1590546600.0,7.2
1590548400.0,6.5
1590550200.0,7.5
1590552000.0,8.9
1590553800.0,8.4
1590555600.0,11.5
1590557400.0,9.9
1590559200.0,11.3
1590561000.0,10.9
